"","Date","sulfate","nitrate","ID"
"23444","2007-06-02",5.5,13.3,29
"23503","2007-06-08",1.77,5.18,29
"23533","2007-06-11",5.75,13.75,29
"23563","2007-06-14",3.51,7.09,29
"23595","2007-06-17",3.675,6.99,29
"23655","2007-06-23",3.94,7.59,29
"23715","2007-06-29",4.02,8.06,29
"23743","2007-07-02",3.84,5.7,29
"23775","2007-07-05",11.8,18.35,29
"23803","2007-07-08",4.18,8.02,29
"23834","2007-07-11",2.93,6.865,29
"23864","2007-07-14",1.87,3.48,29
"23922","2007-07-20",2.43,4.53,29
"24015","2007-07-29",3.44,3.585,29
"24043","2007-08-01",5.96,11.3,29
"24223","2007-08-19",2.64,4.63,29
"24254","2007-08-22",2.985,5.155,29
"24283","2007-08-25",4.34,12,29
"24314","2007-08-28",2.115,1.96,29
"24343","2007-08-31",3.72,2.66,29
"24374","2007-09-03",2.37,0.7595,29
"24403","2007-09-06",2.75,5.51,29
"24434","2007-09-09",2.47,4.56,29
"24463","2007-09-12",1.65,1.99,29
"24494","2007-09-15",2.405,5.89,29
"24523","2007-09-18",2.95,7.93,29
"24555","2007-09-21",0.6665,1.155,29
"24583","2007-09-24",1.67,9.43,29
"24644","2007-09-30",1.9,2.19,29
"24674","2007-10-03",2.16,4.08,29
"24734","2007-10-09",1.335,4.09,29
"24762","2007-10-12",1.78,6.92,29
"24824","2007-10-18",1.03,4.91,29
"24914","2007-10-27",1.805,8.41,29
"24943","2007-10-30",2.04,4.67,29
"25064","2007-11-11",2.92,8.99,29
"25155","2007-11-20",3.375,23.3,29
"25214","2007-11-26",0.6625,1.88,29
"25333","2007-12-08",0.5405,1.24,29
"25391","2007-12-14",0.797,8.435,29
"25421","2007-12-17",0.858,8.04,29
"25543","2007-12-29",1.18,9.37,29
"25603","2008-01-04",0.834,2.35,29
"25662","2008-01-10",1.55,19.7,29
"25753","2008-01-19",0.569,2.91,29
"25872","2008-01-31",0.5505,2.675,29
"25903","2008-02-03",0.699,2.94,29
"25932","2008-02-06",0.5495,4.835,29
"25994","2008-02-12",0.581,4.09,29
"26054","2008-02-18",3.805,21.1,29
"26173","2008-03-01",3.69,18.35,29
"26234","2008-03-07",0.8955,6.19,29
"26295","2008-03-13",1.915,11.5,29
"26324","2008-03-16",0.574,1.75,29
"26354","2008-03-19",2.11,8.985,29
"26381","2008-03-22",1.11,2.95,29
"26414","2008-03-25",2.035,9.83,29
"2650","2008-04-03",1.5,5.97,29
"26563","2008-04-09",1.46,3.12,29
"26594","2008-04-12",1.0375,0.3285,29
"26652","2008-04-18",2.095,4.605,29
"26714","2008-04-24",1.625,6.65,29
"26744","2008-04-27",1.41,0.417,29
"26804","2008-05-03",2.17,4.13,29
"26834","2008-05-06",3.475,6.295,29
"26863","2008-05-09",4.11,13.2,29
"26895","2008-05-12",2.715,3.38,29
"26984","2008-05-21",3.21,3.55,29
"27042","2008-05-27",1.45,4.78,29
"27074","2008-05-30",1.57,3.955,29
"27103","2008-06-02",2.89,6.71,29
"27135","2008-06-05",2.79,7.005,29
"27163","2008-06-08",3.55,7.01,29
"27195","2008-06-11",3.65,12.65,29
"27224","2008-06-14",4.15,10.5,29
"27283","2008-06-20",2.38,1.99,29
"27312","2008-06-23",2.255,3,29
"27374","2008-06-29",3.115,5.32,29
"27403","2008-07-02",2.59,7.16,29
"27435","2008-07-05",4.57,6.44,29
"27463","2008-07-08",4.72,12.9,29
"27494","2008-07-11",2.33,4.24,29
"27524","2008-07-14",3.37,3.4,29
"27555","2008-07-17",3.985,6.275,29
"27584","2008-07-20",4.1,5.89,29
"27642","2008-07-26",4.19,5.92,29
"27733","2008-08-04",3.475,2.5,29
"27794","2008-08-10",2.565,2.935,29
"27944","2008-08-25",3.14,3.55,29
"28004","2008-08-31",3.37,3.68,29
"28542","2008-10-24",1.36,2.38,29
"28574","2008-10-27",2.46,12.7,29
"28604","2008-10-30",1.59,3.31,29
"28634","2008-11-02",1.48,2.895,29
"28814","2008-11-20",2.055,17.3,29
"28842","2008-11-23",3.07,15.8,29
"28902","2008-11-29",2.16,18.1,29
"29114","2008-12-20",0.724,7.52,29
"29233","2009-01-01",0.916,15.3,29
"29293","2009-01-07",0.601,10.25,29
"29441","2009-01-22",0.957,2.27,29
"29473","2009-01-25",1.66,3.29,29
"29653","2009-02-12",0.82,5.95,29
"29681","2009-02-15",0.542,5.05,29
"29773","2009-02-24",0.7735,6.605,29
"29832","2009-03-02",0.8575,7.045,29
"29863","2009-03-05",0.89,4.38,29
"29893","2009-03-08",1.41,7.985,29
"30222","2009-04-10",2.45,3.15,29
"30252","2009-04-13",1.88,5.85,29
"30314","2009-04-19",1.465,1.62,29
"30463","2009-05-04",1.73,5.18,29
"30494","2009-05-07",1.74,5.715,29
"30523","2009-05-10",4.59,10.2,29
"30583","2009-05-16",4.62,11.1,29
"30701","2009-05-28",7.28,20.8,29
"30771","2009-06-04",2.24,5.86,29
"30793","2009-06-06",1.185,1.79,29
"30823","2009-06-09",2.73,3.6,29
"30883","2009-06-15",1.89,2.58,29
"30941","2009-06-21",2.24,2.37,29
"31001","2009-06-27",3.65,5.31,29
"31063","2009-07-03",4.19,6.64,29
"31152","2009-07-12",1.575,1.9,29
"31214","2009-07-18",2.94,2.755,29
"31243","2009-07-21",2.82,1.62,29
"31424","2009-08-08",1.46,3.28,29
"31514","2009-08-17",4.18,11.9,29
"31543","2009-08-20",4.26,20.1,29
"31933","2009-09-28",4.275,15.1,29
"32084","2009-10-13",0.558,0.63,29
"32143","2009-10-19",2.51,9.12,29
"32202","2009-10-25",0.821,2.5,29
"32322","2009-11-06",2.68,18.8,29
"32354","2009-11-09",1.64,11.45,29
"32444","2009-11-18",0.964,9.49,29
"32472","2009-11-21",1.795,18.55,29
"32592","2009-12-03",2.08,17.2,29
"32863","2009-12-30",0.678,7.71,29
"33042","2010-01-17",0.661,7.16,29
"33193","2010-02-01",1.15,11.85,29
"33222","2010-02-04",1.9,9.81,29
"33253","2010-02-07",0.537,2.12,29
"33341","2010-02-16",0.665,0.871,29
"33373","2010-02-19",2.38,8.605,29
"33433","2010-02-25",0.7295,12.7,29
"33494","2010-03-03",0.5725,1.785,29
"33523","2010-03-06",0.657,5.35,29
"33581","2010-03-12",0.806,4.61,29
"33643","2010-03-18",1.22,3.98,29
"33675","2010-03-21",1.235,5.875,29
"33701","2010-03-24",1.89,3.98,29
"33793","2010-04-02",0.6675,4.335,29
"33913","2010-04-14",1.305,5.995,29
"33944","2010-04-17",1.89,8.53,29
"34003","2010-04-23",0.731,5.01,29
"34123","2010-05-05",2.03,6.9,29
"4610","2000-02-15",0.9857,1.878,30
"647","2000-03-04",1.075,3.926,30
"7010","2000-03-10",0.9655,1.501,30
"7611","2000-03-16",1.272,0.6773,30
"8210","2000-03-22",0.8363,2.612,30
"8811","2000-03-28",0.9752,1.662,30
"9411","2000-04-03",1.513,1.261,30
"978","2000-04-06",1.273,0.6884,30
"10011","2000-04-09",0.8757,0.8564,30
"1038","2000-04-12",1.197,0.5777,30
"1092","2000-04-18",0.5751,0.9699,30
"11215","2000-04-21",0.8058,1.243,30
"11510","2000-04-24",0.6749,0.4121,30
"11810","2000-04-27",0.6697,0.321,30
"1212","2000-04-30",0.7582,0.531,30
"12413","2000-05-03",1.065,1.213,30
"1277","2000-05-06",0.6106,0.6095,30
"13012","2000-05-09",0.8279,0.3899,30
"1368","2000-05-15",0.858,1.06,30
"1397","2000-05-18",1.207,1.097,30
"14212","2000-05-21",0.8459,0.4168,30
"1458","2000-05-24",1.481,0.9262,30
"14810","2000-05-27",1.359,0.635,30
"1517","2000-05-30",0.7996,0.7957,30
"15411","2000-06-02",1.506,1.205,30
"1578","2000-06-05",1.173,0.4396,30
"1608","2000-06-08",0.5088,0.3662,30
"1638","2000-06-11",0.891,0.7379,30
"16910","2000-06-17",1.45,0.6676,30
"17212","2000-06-20",1.402,0.713,30
"1758","2000-06-23",1.935,2.34,30
"17811","2000-06-26",2.263,0.7075,30
"1818","2000-06-29",2.938,0.9284,30
"18411","2000-07-02",1.716,1.142,30
"18711","2000-07-05",1.101,0.4423,30
"19013","2000-07-08",1.31,0.4102,30
"1938","2000-07-11",2.458,1.045,30
"19617","2000-07-14",1.995,0.9516,30
"19910","2000-07-17",2.224,0.7236,30
"20214","2000-07-20",1.709,0.6824,30
"2058","2000-07-23",1.096,0.2781,30
"20812","2000-07-26",0.8123,0.1978,30
"2118","2000-07-29",1.082,0.2818,30
"21411","2000-08-01",1.458,0.3523,30
"21710","2000-08-04",1.251,0.3378,30
"22013","2000-08-07",1.284,0.3551,30
"2238","2000-08-10",1.696,0.4907,30
"22614","2000-08-13",1.45,1.68,30
"22911","2000-08-16",0.965,1.1,30
"23213","2000-08-19",1.4,0.79,30
"23510","2000-08-22",2.45,1.91,30
"23817","2000-08-25",1.15,0.489,30
"24110","2000-08-28",2.02,1.6,30
"24414","2000-08-31",4.11,2.04,30
"25011","2000-09-06",0.798,0.208,30
"2532","2000-09-09",1.43,1.9,30
"2568","2000-09-12",1.34,0.768,30
"2592","2000-09-15",1.08,0.578,30
"26212","2000-09-18",0.806,0.404,30
"26510","2000-09-21",0.957,0.305,30
"26813","2000-09-24",0.915,0.495,30
"27110","2000-09-27",2.42,1.58,30
"27413","2000-09-30",2.79,2.29,30
"2778","2000-10-03",1.56,2.34,30
"28014","2000-10-06",2.66,2.98,30
"2837","2000-10-09",1.27,0.613,30
"28913","2000-10-15",1.34,2.32,30
"29213","2000-10-18",1.08,1.22,30
"30710","2000-11-02",0.597,5.12,30
"31011","2000-11-05",2.1,7.08,30
"3138","2000-11-08",1.21,6.6,30
"31612","2000-11-11",0.915,3.6,30
"3288","2000-11-23",1.4,14.5,30
"3317","2000-11-26",2.03,15.3,30
"3405","2000-12-05",1.08,6.56,30
"35212","2000-12-17",0.574,2.87,30
"3555","2000-12-20",0.832,7.74,30
"3732","2001-01-07",1.45,23.4,30
"3767","2001-01-10",0.541,4.33,30
"3796","2001-01-13",0.635,2.15,30
"3827","2001-01-16",0.57,0.385,30
"3948","2001-01-28",1.03,6.27,30
"3975","2001-01-31",0.749,2.35,30
"4008","2001-02-03",0.893,4.14,30
"4038","2001-02-06",0.634,2.54,30
"4068","2001-02-09",0.756,4.37,30
"4157","2001-02-18",0.923,7.49,30
"4189","2001-02-21",2.91,1.37,30
"42410","2001-02-27",0.72,0.742,30
"432","2001-03-07",3.64,2.83,30
"4368","2001-03-11",1.07,3.73,30
"4397","2001-03-14",1.44,1.95,30
"4458","2001-03-20",1.97,4.45,30
"4487","2001-03-23",1.29,1.83,30
"4518","2001-03-26",1.51,0.999,30
"4575","2001-04-01",0.831,0.728,30
"4608","2001-04-04",0.61,1.33,30
"4665","2001-04-10",0.811,0.46,30
"4698","2001-04-13",1.12,1.24,30
"4756","2001-04-19",0.936,0.464,30
"4789","2001-04-22",1.59,2.9,30
"4818","2001-04-25",1.48,1.09,30
"4849","2001-04-28",0.685,0.433,30
"4876","2001-05-01",0.935,0.362,30
"4909","2001-05-04",0.86,1.21,30
"4936","2001-05-07",0.858,0.711,30
"4968","2001-05-10",1.3,1.15,30
"4997","2001-05-13",2.36,0.783,30
"5024","2001-05-16",0.84,0.758,30
"5148","2001-05-28",1.73,1.22,30
"5176","2001-05-31",0.849,0.398,30
"5206","2001-06-03",1.62,0.683,30
"5236","2001-06-06",0.782,0.378,30
"5268","2001-06-09",1.17,1.21,30
"5328","2001-06-15",1.06,0.969,30
"5356","2001-06-18",1.02,0.647,30
"5656","2001-07-18",1.92,1.28,30
"5749","2001-07-27",2.3,1.52,30
"5836","2001-08-05",1.26,0.685,30
"5867","2001-08-08",1.08,0.361,30
"5894","2001-08-11",1.01,0.288,30
"6076","2001-08-29",1.75,1.44,30
"6106","2001-09-01",1.7,0.457,30
"6136","2001-09-04",1.07,0.628,30
"6164","2001-09-07",1.05,0.822,30
"6197","2001-09-10",1.67,1.59,30
"62210","2001-09-13",2.31,1.49,30
"6314","2001-09-22",3.16,1.28,30
"6374","2001-09-28",1.06,1.17,30
"6436","2001-10-04",2.16,1.12,30
"6495","2001-10-10",0.668,0.705,30
"6556","2001-10-16",2.15,1.92,30
"6587","2001-10-19",1.07,1.63,30
"6646","2001-10-25",0.8,2.68,30
"6677","2001-10-28",2.05,1.66,30
"6709","2001-10-31",0.727,1.42,30
"6796","2001-11-09",1.63,6.42,30
"6854","2001-11-15",1.96,11.5,30
"7187","2001-12-18",0.907,5.01,30
"7247","2001-12-24",0.644,3.69,30
"7275","2001-12-27",1.18,8.46,30
"7363","2002-01-05",1.74,12.2,30
"7426","2002-01-11",1.03,9.83,30
"7456","2002-01-14",1.17,10.8,30
"7484","2002-01-17",1.28,17.2,30
"7516","2002-01-20",1.07,9.64,30
"7635","2002-02-01",0.874,11.5,30
"7665","2002-02-04",0.756,8.61,30
"7692","2002-02-07",1.15,15.8,30
"7727","2002-02-10",0.986,4.78,30
"7814","2002-02-19",0.835,5.04,30
"7844","2002-02-22",0.974,7.41,30
"7877","2002-02-25",0.572,3.04,30
"7937","2002-03-03",0.978,3.83,30
"7998","2002-03-09",0.756,5.36,30
"8116","2002-03-21",0.987,6.64,30
"8205","2002-03-30",2.54,2.49,30
"8776","2002-05-26",1.81,1.1,30
"8866","2002-06-04",1.04,1.11,30
"8927","2002-06-10",0.858,0.357,30
"8958","2002-06-13",1.86,1.16,30
"8985","2002-06-16",1.57,0.916,30
"9015","2002-06-19",0.742,0.675,30
"9044","2002-06-22",3.37,1.74,30
"9075","2002-06-25",1.95,0.708,30
"9103","2002-06-28",1.71,0.694,30
"9134","2002-07-01",0.804,0.633,30
"9223","2002-07-10",0.832,0.49,30
"9256","2002-07-13",2.03,0.517,30
"9284","2002-07-16",2.53,1.19,30
"9312","2002-07-19",2.2,1.04,30
"9345","2002-07-22",1.54,0.604,30
"9376","2002-07-25",1.69,0.881,30
"9403","2002-07-28",1.95,0.831,30
"9435","2002-07-31",2.69,1.01,30
"9464","2002-08-03",1.97,0.895,30
"9525","2002-08-09",0.831,0.565,30
"9554","2002-08-12",2.09,0.598,30
"9585","2002-08-15",1.99,0.769,30
"9615","2002-08-18",3.23,2.2,30
"9643","2002-08-21",1.52,1.2,30
"9673","2002-08-24",3.02,2.44,30
"9704","2002-08-27",0.584,0.331,30
"9737","2002-08-30",1.26,0.852,30
"9795","2002-09-05",0.869,0.455,30
"9825","2002-09-08",0.786,0.535,30
"9854","2002-09-11",0.96,0.373,30
"9884","2002-09-14",1.68,0.645,30
"9916","2002-09-17",1.21,0.84,30
"9978","2002-09-23",0.67,0.388,30
"10006","2002-09-26",2.71,1.29,30
"10125","2002-10-08",0.709,0.595,30
"10155","2002-10-11",1.66,1.39,30
"10183","2002-10-14",0.994,0.703,30
"10216","2002-10-17",2.48,3.31,30
"10246","2002-10-20",2.49,3.55,30
"10305","2002-10-26",2.05,3.09,30
"10337","2002-10-29",0.929,1.69,30
"10398","2002-11-04",0.837,4.68,30
"10458","2002-11-10",0.825,0.969,30
"10515","2002-11-16",1.89,19.6,30
"10546","2002-11-19",1.43,15.8,30
"10576","2002-11-22",2.26,11.8,30
"10637","2002-11-28",2.14,24.5,30
"10666","2002-12-01",1.69,8.56,30
"10698","2002-12-04",1.13,7.67,30
"10725","2002-12-07",0.991,11.1,30
"10785","2002-12-13",1.22,3.71,30
"10845","2002-12-19",0.51,1.84,30
"10903","2002-12-25",1.52,13.7,30
"10965","2002-12-31",0.709,1.73,30
"11025","2003-01-06",2.2,14.5,30
"11057","2003-01-09",1.28,9.03,30
"11087","2003-01-12",1.03,7.45,30
"11115","2003-01-15",0.595,3.21,30
"11144","2003-01-18",0.721,6.15,30
"11177","2003-01-21",0.798,5.13,30
"11207","2003-01-24",0.504,4.99,30
"11237","2003-01-27",1.51,13.5,30
"11266","2003-01-30",0.518,4.05,30
"11416","2003-02-14",1.84,4.89,30
"11445","2003-02-17",0.703,1.27,30
"11535","2003-02-26",1.39,1.64,30
"11566","2003-03-01",0.681,1.54,30
"11656","2003-03-10",1.33,2.35,30
"11686","2003-03-13",1.12,1.33,30
"11714","2003-03-16",0.602,0.923,30
"11807","2003-03-25",0.583,0.841,30
"11865","2003-03-31",1.12,0.967,30
"11895","2003-04-03",0.883,1.46,30
"11924","2003-04-06",0.835,0.744,30
"11956","2003-04-09",1.16,1.34,30
"11985","2003-04-12",0.691,0.945,30
"12045","2003-04-18",1.22,1.09,30
"12105","2003-04-24",0.889,0.98,30
"12195","2003-05-03",0.734,2.12,30
"12225","2003-05-06",1.54,1.06,30
"12317","2003-05-15",1.83,1.24,30
"12345","2003-05-18",0.644,0.17,30
"12376","2003-05-21",0.712,0.576,30
"12405","2003-05-24",1.77,0.61,30
"12436","2003-05-27",0.879,0.714,30
"12464","2003-05-30",1.64,0.87,30
"12494","2003-06-02",1.24,0.704,30
"12525","2003-06-05",3.04,1.97,30
"12554","2003-06-08",2.01,0.65,30
"12584","2003-06-11",4.2,1.94,30
"12613","2003-06-14",1.13,0.729,30
"12645","2003-06-17",2.09,2.48,30
"12735","2003-06-26",0.571,0.371,30
"12764","2003-06-29",1.35,0.388,30
"12795","2003-07-02",1.04,0.6,30
"12856","2003-07-08",1.51,1.05,30
"12885","2003-07-11",1.44,0.664,30
"12914","2003-07-14",0.699,0.54,30
"12945","2003-07-17",1.18,0.788,30
"12976","2003-07-20",2.06,1.5,30
"13005","2003-07-23",1.92,0.681,30
"13035","2003-07-26",2.33,1.01,30
"13155","2003-08-07",1.08,0.376,30
"13183","2003-08-10",0.821,0.308,30
"13213","2003-08-13",1.24,1.98,30
"13245","2003-08-16",1.16,1.17,30
"13304","2003-08-22",1.46,1.19,30
"13333","2003-08-25",1.09,0.615,30
"13363","2003-08-28",2.57,1.13,30
"13396","2003-08-31",2.26,0.753,30
"13431","2003-09-04",2.73,1.14,30
"13513","2003-09-12",0.507,0.401,30
"13543","2003-09-15",3.11,2,30
"13603","2003-09-21",0.625,0.483,30
"13635","2003-09-24",2.64,1.93,30
"13664","2003-09-27",2.94,3.26,30
"13694","2003-09-30",1.09,1.05,30
"13724","2003-10-03",2.43,2.38,30
"13754","2003-10-06",1.25,0.942,30
"13783","2003-10-09",1.31,1.02,30
"13844","2003-10-15",1.01,1.31,30
"13873","2003-10-18",1.14,4.83,30
"14023","2003-11-02",0.569,1.14,30
"14054","2003-11-05",0.719,3.94,30
"14175","2003-11-17",0.991,2.01,30
"14205","2003-11-20",1.63,9.82,30
"14236","2003-11-23",0.564,3.71,30
"14267","2003-11-26",0.715,5.21,30
"14295","2003-11-29",0.507,4.43,30
"14325","2003-12-02",0.804,3.8,30
"14357","2003-12-05",1.48,14.1,30
"14507","2003-12-20",0.69,12.8,30
"14534","2003-12-23",0.592,4.98,30
"14626","2004-01-01",0.708,4.48,30
"14683","2004-01-07",0.736,13.3,30
"14744","2004-01-13",0.867,7.04,30
"14806","2004-01-19",1.12,14.1,30
"14836","2004-01-22",0.88,11.6,30
"14867","2004-01-25",0.573,4,30
"14984","2004-02-06",0.657,7.74,30
"15045","2004-02-12",0.665,9.07,30
"15075","2004-02-15",0.535,3.97,30
"15135","2004-02-21",0.876,7.97,30
"15166","2004-02-24",1.05,4.12,30
"15225","2004-03-01",0.872,2.91,30
"15286","2004-03-07",0.757,2.45,30
"15345","2004-03-13",0.579,2.16,30
"15404","2004-03-19",0.837,0.807,30
"15436","2004-03-22",2.26,2.09,30
"15463","2004-03-25",1.14,1.5,30
"15496","2004-03-28",0.887,1.19,30
"15557","2004-04-03",0.863,0.493,30
"15616","2004-04-09",0.948,0.952,30
"15647","2004-04-12",2.29,2.02,30
"15705","2004-04-18",1.09,1.26,30
"15736","2004-04-21",0.835,0.445,30
"15798","2004-04-27",1.69,0.775,30
"15825","2004-04-30",1.08,1.4,30
"15857","2004-05-03",1.25,0.628,30
"15917","2004-05-09",0.873,0.589,30
"15943","2004-05-12",0.525,0.361,30
"15977","2004-05-15",1.7,1.22,30
"16006","2004-05-18",0.953,0.518,30
"16036","2004-05-21",1.38,0.669,30
"16065","2004-05-24",2.04,1.33,30
"16098","2004-05-27",1.75,0.491,30
"16125","2004-05-30",0.935,0.904,30
"16157","2004-06-02",1.18,1.34,30
"16185","2004-06-05",1.22,0.721,30
"16246","2004-06-11",1.48,1.62,30
"16276","2004-06-14",0.745,0.663,30
"16306","2004-06-17",2.32,1.38,30
"16335","2004-06-20",2.66,1.27,30
"16364","2004-06-23",2.09,1.29,30
"16397","2004-06-26",0.708,0.354,30
"16454","2004-07-02",2.49,1.43,30
"16484","2004-07-05",3.38,1.54,30
"16517","2004-07-08",1.52,1.12,30
"16545","2004-07-11",1.35,1.31,30
"16576","2004-07-14",2.07,0.958,30
"16604","2004-07-17",1.3,0.253,30
"16636","2004-07-20",1.01,0.446,30
"16665","2004-07-23",2.53,0.85,30
"16695","2004-07-26",1.82,0.418,30
"16725","2004-07-29",1.03,0.626,30
"16757","2004-08-01",2.93,0.946,30
"16784","2004-08-04",1.77,0.601,30
"16814","2004-08-07",0.74,0.427,30
"16843","2004-08-10",2.43,1.87,30
"16878","2004-08-13",2.7,0.843,30
"16906","2004-08-16",1.35,0.71,30
"16937","2004-08-19",1.53,0.465,30
"16966","2004-08-22",1.73,0.318,30
"16997","2004-08-25",1.32,0.566,30
"17055","2004-08-31",2.62,1.1,30
"17119","2004-09-06",0.661,0.43,30
"17145","2004-09-09",0.897,0.635,30
"17177","2004-09-12",1.04,0.579,30
"17237","2004-09-18",0.636,0.555,30
"17295","2004-09-24",0.717,0.699,30
"17326","2004-09-27",1.79,1.52,30
"17357","2004-09-30",2.77,2.77,30
"17387","2004-10-03",2.41,2.39,30
"17416","2004-10-06",1.83,2.02,30
"17535","2004-10-18",0.87,1.16,30
"17598","2004-10-24",0.781,4.89,30
"17656","2004-10-30",0.905,3.01,30
"17686","2004-11-02",1.27,7.28,30
"17776","2004-11-11",1.17,2.99,30
"17804","2004-11-14",1.44,6.46,30
"17836","2004-11-17",1.29,9.8,30
"17925","2004-11-26",0.722,7.42,30
"17956","2004-11-29",0.638,4.07,30
"17983","2004-12-02",0.674,3.73,30
"18015","2004-12-05",1.18,14.8,30
"18075","2004-12-11",0.599,2.64,30
"18105","2004-12-14",0.798,4.16,30
"18137","2004-12-17",0.881,5.1,30
"18166","2004-12-20",0.925,7.54,30
"18197","2004-12-23",0.975,9.55,30
"18313","2005-01-04",0.55,5.38,30
"18405","2005-01-13",0.551,6.34,30
"18435","2005-01-16",0.745,9.76,30
"18463","2005-01-19",0.833,5.15,30
"18526","2005-01-25",1.86,10.7,30
"18585","2005-01-31",1.02,8.72,30
"18617","2005-02-03",1.6,20.3,30
"18676","2005-02-09",0.505,1.96,30
"18705","2005-02-12",0.974,6.79,30
"18737","2005-02-15",1.03,4.18,30
"18825","2005-02-24",2.96,2.97,30
"18857","2005-02-27",2.23,6.87,30
"18886","2005-03-02",0.791,2.61,30
"18917","2005-03-05",1.77,4.25,30
"18947","2005-03-08",2.03,9.67,30
"18985","2005-03-12",2.21,3.75,30
"19006","2005-03-14",0.556,0.197,30
"19038","2005-03-17",1.64,1.55,30
"19126","2005-03-26",1,1.93,30
"19156","2005-03-29",1.24,0.989,30
"19187","2005-04-01",1.53,3.48,30
"19216","2005-04-04",0.71,1.19,30
"19246","2005-04-07",0.652,0.493,30
"19336","2005-04-16",1.12,1.01,30
"19396","2005-04-22",1.28,1.03,30
"19485","2005-05-01",0.881,0.597,30
"19546","2005-05-07",0.898,0.38,30
"19577","2005-05-10",0.69,0.72,30
"19603","2005-05-13",1.3,1.05,30
"19634","2005-05-16",1.31,0.341,30
"19664","2005-05-19",0.566,0.751,30
"19696","2005-05-22",0.733,0.627,30
"19723","2005-05-25",1.18,1.04,30
"19784","2005-05-31",2.05,1.32,30
"19816","2005-06-03",0.629,0.445,30
"19843","2005-06-06",0.588,0.379,30
"19904","2005-06-12",0.608,0.48,30
"19963","2005-06-18",1.24,0.788,30
"19997","2005-06-21",1.09,0.407,30
"20056","2005-06-27",1.92,0.532,30
"20084","2005-06-30",1.83,0.566,30
"20113","2005-07-03",2.41,1.93,30
"20143","2005-07-06",1.34,0.765,30
"20174","2005-07-09",1.53,0.221,30
"20204","2005-07-12",0.832,0.601,30
"20236","2005-07-15",1.85,0.586,30
"20264","2005-07-18",2.12,0.705,30
"20296","2005-07-21",1.65,0.503,30
"20325","2005-07-24",1.38,0.68,30
"20356","2005-07-27",2.17,0.89,30
"20384","2005-07-30",3.19,0.491,30
"20414","2005-08-02",1.02,0.487,30
"20505","2005-08-11",1.78,0.723,30
"20534","2005-08-14",1.53,0.863,30
"20563","2005-08-17",1.83,0.599,30
"20595","2005-08-20",1.33,0.652,30
"20625","2005-08-23",1.5,0.634,30
"20656","2005-08-26",1.52,0.816,30
"20715","2005-09-01",1.5,1.47,30
"20744","2005-09-04",2.29,1.1,30
"20773","2005-09-07",2.42,1.91,30
"20803","2005-09-10",1.47,1.26,30
"20835","2005-09-13",1.55,1.27,30
"20865","2005-09-16",2.47,1.79,30
"20894","2005-09-19",0.657,0.387,30
"20923","2005-09-22",2.61,1.24,30
"20955","2005-09-25",0.545,0.435,30
"21015","2005-10-01",0.742,0.443,30
"21075","2005-10-07",0.924,0.879,30
"21105","2005-10-10",0.582,0.659,30
"21133","2005-10-13",1.18,1.2,30
"21194","2005-10-19",2.19,1.01,30
"21224","2005-10-22",1.26,1.29,30
"21254","2005-10-25",1.33,0.802,30
